,date,fossil_gas,fossil_coal
29617,15-06-2023,3990,0
29618,15-06-2023,3887,0
29619,15-06-2023,3939,0
29620,15-06-2023,4186,0
29621,15-06-2023,4235,0
29622,15-06-2023,4153,0
29623,15-06-2023,4027,0
29624,15-06-2023,3957,0
29625,15-06-2023,3951,0
29626,15-06-2023,3942,0
29627,15-06-2023,3926,3
29628,15-06-2023,3876,0
29629,15-06-2023,3903,0
29630,15-06-2023,3892,0
29631,15-06-2023,3886,0
29632,15-06-2023,3836,0
29633,15-06-2023,3840,0
29634,15-06-2023,3899,0
29635,15-06-2023,3882,0
29636,15-06-2023,3737,0
29637,15-06-2023,3904,0
29638,15-06-2023,4086,0
29639,15-06-2023,4231,0
29640,15-06-2023,4495,0
29641,15-06-2023,4823,0
29642,15-06-2023,5120,0
29643,15-06-2023,5454,0
29644,15-06-2023,5440,0
29645,15-06-2023,5592,0
29646,15-06-2023,5710,0
29647,15-06-2023,5808,0
29648,15-06-2023,5631,0
29649,15-06-2023,5783,0
29650,15-06-2023,5849,0
29651,15-06-2023,5970,0
29652,15-06-2023,5754,0
29653,15-06-2023,5816,0
29654,15-06-2023,5900,0
29655,15-06-2023,6016,0
29656,15-06-2023,5859,0
29657,15-06-2023,5854,0
29658,15-06-2023,5978,0
29659,15-06-2023,6009,0
29660,15-06-2023,6077,0
29661,15-06-2023,6074,0
29662,15-06-2023,6078,0
29663,15-06-2023,5953,0
29664,15-06-2023,5920,0
29665,15-06-2023,5973,0
29666,15-06-2023,5988,0
29667,15-06-2023,5941,0
29668,16-06-2023,5929,0
29669,16-06-2023,6043,0
29670,16-06-2023,5847,0
29671,16-06-2023,5738,4
29672,16-06-2023,5820,0
29673,16-06-2023,5736,0
29674,16-06-2023,5775,0
29675,16-06-2023,5720,0
29676,16-06-2023,5798,0
29677,16-06-2023,5869,0
29678,16-06-2023,5874,0
29679,16-06-2023,5820,0
29680,16-06-2023,5734,0
29681,16-06-2023,5735,0
29682,16-06-2023,5707,0
29683,16-06-2023,5684,0
29684,16-06-2023,5789,0
29685,16-06-2023,5746,0
29686,16-06-2023,5817,0
29687,16-06-2023,5809,0
29688,16-06-2023,5819,0
29689,16-06-2023,5837,0
29690,16-06-2023,5746,0
29691,16-06-2023,5725,0
29692,16-06-2023,5842,0
29693,16-06-2023,5857,0
29694,16-06-2023,5835,0
29695,16-06-2023,5772,0
29696,16-06-2023,5800,0
29697,16-06-2023,5771,0
29698,16-06-2023,5698,0
29699,16-06-2023,5664,0
29700,16-06-2023,5815,0
29701,16-06-2023,5777,0
29702,16-06-2023,5692,0
29703,16-06-2023,5529,0
29704,16-06-2023,5467,0
29705,16-06-2023,5389,0
29706,16-06-2023,5182,0
29707,16-06-2023,4641,0
29708,16-06-2023,3898,0
29709,16-06-2023,3208,0
29710,16-06-2023,2914,3
29711,16-06-2023,2661,0
29712,16-06-2023,2705,0
29713,16-06-2023,2660,0
29714,16-06-2023,2627,5
29715,16-06-2023,2672,0
29716,16-06-2023,2660,0
29717,16-06-2023,2702,0
29718,16-06-2023,2687,0
29719,16-06-2023,2591,0
29720,16-06-2023,2492,0
29721,16-06-2023,2414,0
29722,16-06-2023,2389,0
29723,16-06-2023,2325,0
29724,16-06-2023,2284,0
29725,16-06-2023,2361,0
29726,16-06-2023,2358,0
29727,16-06-2023,2454,0
29728,16-06-2023,2481,0
29729,16-06-2023,2590,0
29730,16-06-2023,2614,0
29731,16-06-2023,2631,0
29732,16-06-2023,2536,0
29733,16-06-2023,2586,0
29734,16-06-2023,2659,0
29735,16-06-2023,2776,0
29736,16-06-2023,2808,0
29737,16-06-2023,3019,0
29738,16-06-2023,3410,0
29739,16-06-2023,4182,0
29740,16-06-2023,4593,3
29741,16-06-2023,5012,0
29742,16-06-2023,5224,0
29743,16-06-2023,5318,0
29744,16-06-2023,5267,0
29745,16-06-2023,5358,0
29746,16-06-2023,5384,0
29747,16-06-2023,5533,0
29748,16-06-2023,5444,0
29749,16-06-2023,5443,0
29750,16-06-2023,5419,0
29751,16-06-2023,5400,0
29752,16-06-2023,5371,0
29753,16-06-2023,5301,0
29754,16-06-2023,5341,0
29755,16-06-2023,5315,0
29756,16-06-2023,5369,0
29757,16-06-2023,5385,0
29758,16-06-2023,5423,0
29759,16-06-2023,5413,0
29760,16-06-2023,5526,0
29761,16-06-2023,5595,0
29762,16-06-2023,5510,0
29763,16-06-2023,5313,0
29764,19-06-2023,4834,363
29765,19-06-2023,4834,358
29766,19-06-2023,4875,399
29767,19-06-2023,4680,393
29768,19-06-2023,4327,345
29769,19-06-2023,4375,323
29770,19-06-2023,4284,323
29771,19-06-2023,4082,321
29772,19-06-2023,3923,315
29773,19-06-2023,3865,304
29774,19-06-2023,3901,296
29775,19-06-2023,3855,290
29776,19-06-2023,3820,287
29777,19-06-2023,3851,287
29778,19-06-2023,3905,290
29779,19-06-2023,3815,291
29780,19-06-2023,3511,292
29781,19-06-2023,3550,292
29782,19-06-2023,3384,293
29783,19-06-2023,3649,294
29784,19-06-2023,3850,297
29785,19-06-2023,3841,296
29786,19-06-2023,3794,298
29787,19-06-2023,3883,301
29788,19-06-2023,4258,302
29789,19-06-2023,4310,299
29790,19-06-2023,4266,305
29791,19-06-2023,4454,315
29792,19-06-2023,4499,329
29793,19-06-2023,4503,329
29794,19-06-2023,,
29795,19-06-2023,4871,311
29796,19-06-2023,5161,377
29797,19-06-2023,5255,485
29798,19-06-2023,5146,564
29799,19-06-2023,4985,590
29800,19-06-2023,5086,598
29801,19-06-2023,4985,607
29802,19-06-2023,4760,597
29803,19-06-2023,4747,501
29804,19-06-2023,4772,400
29805,19-06-2023,4885,338
29806,19-06-2023,4651,322
29807,19-06-2023,4532,324
29808,19-06-2023,4478,319
29809,19-06-2023,4345,309
29810,19-06-2023,4208,297
29811,19-06-2023,3843,278
29812,19-06-2023,3519,276
29813,19-06-2023,3326,277
29814,19-06-2023,3339,279
29815,19-06-2023,3239,279
29816,19-06-2023,3025,277
29817,19-06-2023,2820,275
29818,19-06-2023,2733,282
29819,19-06-2023,2795,276
29820,19-06-2023,2622,276
29821,19-06-2023,2617,284
29822,19-06-2023,2635,285
29823,19-06-2023,2641,284
29824,19-06-2023,2703,286
29825,19-06-2023,2829,287
29826,19-06-2023,2931,283
29827,19-06-2023,3105,309
29828,19-06-2023,3288,352
29829,19-06-2023,3465,306
29830,19-06-2023,3872,308
29831,19-06-2023,4043,337
29832,19-06-2023,3927,390
29833,19-06-2023,4292,452
29834,19-06-2023,4728,496
29835,19-06-2023,5021,520
29836,19-06-2023,4658,567
29837,19-06-2023,4847,605
29838,19-06-2023,5033,611
29839,19-06-2023,4984,614
29840,19-06-2023,4830,616
29841,19-06-2023,4981,620
29842,19-06-2023,5011,623
29843,19-06-2023,5136,629
29844,19-06-2023,4984,631
29845,19-06-2023,4979,643
29846,19-06-2023,4983,643
29847,19-06-2023,4993,641
29848,19-06-2023,4989,637
29849,19-06-2023,4997,633
29850,19-06-2023,4999,630
29851,19-06-2023,5002,629
29852,19-06-2023,5000,629
29853,19-06-2023,5094,630
29854,19-06-2023,5118,630
29855,19-06-2023,5010,633
29856,19-06-2023,5130,634
29857,19-06-2023,5175,633
29858,19-06-2023,5135,633
29859,19-06-2023,5075,631
29860,20-06-2023,5250,630
29861,20-06-2023,5164,633
29862,20-06-2023,5088,632
29863,20-06-2023,5044,632
29864,20-06-2023,4998,635
29865,20-06-2023,5025,610
29866,20-06-2023,5023,555
29867,20-06-2023,5003,546
29868,20-06-2023,5105,528
29869,20-06-2023,5166,462
29870,20-06-2023,5134,433
29871,20-06-2023,5071,411
29872,20-06-2023,5164,425
29873,20-06-2023,5121,434
29874,20-06-2023,5116,440
29875,20-06-2023,5112,443
29876,20-06-2023,5111,443
29877,20-06-2023,5111,442
29878,20-06-2023,5113,442
29879,20-06-2023,5117,442
29880,20-06-2023,5206,443
29881,20-06-2023,5174,442
29882,20-06-2023,5260,442
29883,20-06-2023,5237,440
29884,20-06-2023,5178,443
29885,20-06-2023,5269,445
29886,20-06-2023,5356,441
29887,20-06-2023,5325,444
29888,20-06-2023,5161,444
29889,20-06-2023,5176,444
29890,20-06-2023,5121,443
29891,20-06-2023,5112,443
29892,20-06-2023,5251,441
29893,20-06-2023,5123,444
29894,20-06-2023,5104,441
29895,20-06-2023,5069,444
29896,20-06-2023,5209,414
29897,20-06-2023,5294,376
29898,20-06-2023,5062,321
29899,20-06-2023,4736,307
29900,20-06-2023,4963,305
29901,20-06-2023,4756,303
29902,20-06-2023,4379,295
29903,20-06-2023,4147,284
29904,20-06-2023,3930,277
29905,20-06-2023,3619,278
29906,20-06-2023,3525,271
29907,20-06-2023,3170,271
29908,20-06-2023,3160,292
29909,20-06-2023,3041,279
29910,20-06-2023,3063,286
29911,20-06-2023,3204,283
29912,20-06-2023,3387,283
29913,20-06-2023,3598,279
29914,20-06-2023,3712,278
29915,20-06-2023,3701,283
29916,20-06-2023,3799,282
29917,20-06-2023,3753,281
29918,20-06-2023,4078,285
29919,20-06-2023,4266,284
29920,20-06-2023,4499,295
29921,20-06-2023,4672,300
29922,20-06-2023,4845,305
29923,20-06-2023,4833,354
29924,20-06-2023,5077,424
29925,20-06-2023,5230,507
29926,20-06-2023,5345,564
29927,20-06-2023,5370,582
29928,20-06-2023,5167,600
29929,20-06-2023,5284,617
29930,20-06-2023,5399,640
29931,20-06-2023,5215,659
29932,20-06-2023,4839,659
29933,20-06-2023,4872,653
29934,20-06-2023,5041,646
29935,20-06-2023,5033,642
29936,20-06-2023,4874,638
29937,20-06-2023,4899,638
29938,20-06-2023,5150,638
29939,20-06-2023,5147,639
29940,20-06-2023,5116,638
29941,20-06-2023,5056,640
29942,20-06-2023,4870,639
29943,20-06-2023,4852,636
29944,20-06-2023,4806,639
29945,20-06-2023,4836,644
29946,20-06-2023,4891,643
29947,20-06-2023,4862,644
29948,20-06-2023,4879,642
29949,20-06-2023,4906,639
29950,20-06-2023,4906,641
29951,20-06-2023,4843,639
29952,20-06-2023,4900,641
29953,20-06-2023,4941,642
29954,20-06-2023,4999,644
29955,20-06-2023,5154,646
29956,21-06-2023,5293,643
29957,21-06-2023,5400,644
29958,21-06-2023,5392,640
29959,21-06-2023,5343,642
29960,21-06-2023,5413,646
29961,21-06-2023,5375,644
29962,21-06-2023,5322,642
29963,21-06-2023,5153,642
29964,21-06-2023,5240,640
29965,21-06-2023,5247,636
29966,21-06-2023,5059,629
29967,21-06-2023,5212,603
29968,21-06-2023,5223,544
29969,21-06-2023,5283,510
29970,21-06-2023,5309,504
29971,21-06-2023,5328,514
29972,21-06-2023,5513,563
29973,21-06-2023,5451,581
29974,21-06-2023,5529,592
29975,21-06-2023,5583,585
29976,21-06-2023,5376,524
29977,21-06-2023,5340,505
29978,21-06-2023,5395,511
29979,21-06-2023,5420,521
29980,21-06-2023,5413,562
29981,21-06-2023,5415,587
29982,21-06-2023,5419,599
29983,21-06-2023,5458,603
29984,21-06-2023,5429,607
29985,21-06-2023,5429,607
29986,21-06-2023,5429,605
29987,21-06-2023,5334,602
29988,21-06-2023,5243,604
29989,21-06-2023,5271,611
29990,21-06-2023,5099,606
29991,21-06-2023,4980,550
29992,21-06-2023,5151,465
29993,21-06-2023,5290,391
29994,21-06-2023,5174,337
29995,21-06-2023,4668,323
29996,21-06-2023,4517,344
29997,21-06-2023,4367,327
29998,21-06-2023,3999,352
29999,21-06-2023,3633,371
30000,21-06-2023,3288,375
30001,21-06-2023,3196,349
30002,21-06-2023,3175,311
30003,21-06-2023,3057,304
30004,21-06-2023,2905,297
30005,21-06-2023,2984,291
30006,21-06-2023,3056,286
30007,21-06-2023,3054,280
30008,21-06-2023,3197,279
30009,21-06-2023,3335,280
30010,21-06-2023,3250,289
30011,21-06-2023,3145,294
30012,21-06-2023,3112,296
30013,21-06-2023,3123,298
30014,21-06-2023,3177,304
30015,21-06-2023,3174,302
30016,21-06-2023,3141,299
30017,21-06-2023,3172,298
30018,21-06-2023,3161,298
30019,21-06-2023,3136,297
30020,21-06-2023,3121,301
30021,21-06-2023,3202,300
30022,21-06-2023,3811,306
30023,21-06-2023,4543,308
30024,21-06-2023,5088,306
30025,21-06-2023,5377,307
30026,21-06-2023,5474,321
30027,21-06-2023,5592,380
30028,21-06-2023,5349,476
30029,21-06-2023,5480,556
30030,21-06-2023,5526,580
30031,21-06-2023,5581,589
30032,21-06-2023,5190,591
30033,21-06-2023,5298,599
30034,21-06-2023,5425,607
30035,21-06-2023,5570,614
30036,21-06-2023,5545,611
30037,21-06-2023,5577,616
30038,21-06-2023,5676,621
30039,21-06-2023,5731,620
30040,21-06-2023,5545,612
30041,21-06-2023,5605,602
30042,21-06-2023,5719,599
30043,21-06-2023,5773,601
30044,21-06-2023,5705,606
30045,21-06-2023,5727,607
30046,21-06-2023,5745,608
30047,21-06-2023,5720,606
30048,21-06-2023,5835,619
30049,21-06-2023,5812,640
30050,21-06-2023,5698,641
30051,21-06-2023,5682,641
30052,22-06-2023,5740,639
30053,22-06-2023,5756,639
30054,22-06-2023,5632,638
30055,22-06-2023,5595,643
30056,22-06-2023,5718,646
30057,22-06-2023,5678,644
30058,22-06-2023,5643,640
30059,22-06-2023,5621,641
30060,22-06-2023,5693,641
30061,22-06-2023,5672,644
30062,22-06-2023,5663,640
30063,22-06-2023,5630,644
30064,22-06-2023,5645,640
30065,22-06-2023,5686,640
30066,22-06-2023,5628,640
30067,22-06-2023,5637,640
30068,22-06-2023,5681,643
30069,22-06-2023,5671,643
30070,22-06-2023,5614,644
30071,22-06-2023,5607,646
30072,22-06-2023,5623,642
30073,22-06-2023,5627,643
30074,22-06-2023,5598,641
30075,22-06-2023,5592,641
30076,22-06-2023,5521,643
30077,22-06-2023,5421,640
30078,22-06-2023,5405,641
30079,22-06-2023,5346,642
30080,22-06-2023,5451,642
30081,22-06-2023,5429,644
30082,22-06-2023,5312,643
30083,22-06-2023,5323,640
30084,22-06-2023,5560,644
30085,22-06-2023,5568,644
30086,22-06-2023,5571,645
30087,22-06-2023,5442,641
30088,22-06-2023,5498,643
30089,22-06-2023,5481,640
30090,22-06-2023,5471,638
30091,22-06-2023,5324,641
30092,22-06-2023,5275,642
30093,22-06-2023,5262,643
30094,22-06-2023,5240,644
30095,22-06-2023,5228,644
30096,22-06-2023,5343,646
30097,22-06-2023,5546,619
30098,22-06-2023,5716,536
30099,22-06-2023,5726,451
30100,22-06-2023,5403,524
30101,22-06-2023,5548,609
30102,22-06-2023,5618,630
30103,22-06-2023,5588,637
30104,22-06-2023,5383,640
30105,22-06-2023,5386,647
30106,22-06-2023,5411,647
30107,22-06-2023,5393,647
30108,22-06-2023,5357,640
30109,22-06-2023,5392,550
30110,22-06-2023,5442,498
30111,22-06-2023,5394,521
30112,22-06-2023,5630,595
30113,22-06-2023,5617,638
30114,22-06-2023,5480,638
30115,22-06-2023,5463,638
30116,22-06-2023,5432,639
30117,22-06-2023,5403,639
30118,22-06-2023,5348,643
30119,22-06-2023,5331,647
30120,22-06-2023,5583,635
30121,22-06-2023,5697,642
30122,22-06-2023,5716,648
30123,22-06-2023,5602,651
30124,22-06-2023,5526,648
30125,22-06-2023,5513,645
30126,22-06-2023,5534,637
30127,22-06-2023,5517,638
30128,22-06-2023,5296,638
30129,22-06-2023,5313,643
30130,22-06-2023,5338,611
30131,22-06-2023,5339,551
30132,22-06-2023,5512,592
30133,22-06-2023,5503,607
30134,22-06-2023,5517,600
30135,22-06-2023,5513,601
30136,22-06-2023,5239,607
30137,22-06-2023,5306,613
30138,22-06-2023,5164,623
30139,22-06-2023,5294,605
30140,22-06-2023,5298,549
30141,22-06-2023,5292,517
30142,22-06-2023,5307,500
30143,22-06-2023,5335,524
30144,22-06-2023,5325,588
30145,22-06-2023,5191,613
30146,22-06-2023,5021,624
30147,22-06-2023,4584,613
30148,23-06-2023,3959,614
30149,23-06-2023,3811,594
30150,23-06-2023,3533,588
30151,23-06-2023,3393,568
30152,23-06-2023,3244,564
30153,23-06-2023,3255,615
30154,23-06-2023,3262,627
30155,23-06-2023,3237,585
30156,23-06-2023,3325,512
30157,23-06-2023,3328,470
30158,23-06-2023,3359,458
30159,23-06-2023,3358,456
30160,23-06-2023,3352,469
30161,23-06-2023,3291,479
30162,23-06-2023,3331,481
30163,23-06-2023,3356,483
30164,23-06-2023,3208,475
30165,23-06-2023,3242,474
30166,23-06-2023,3304,473
30167,23-06-2023,3400,501
30168,23-06-2023,3342,563
30169,23-06-2023,3287,598
30170,23-06-2023,3370,625
30171,23-06-2023,3898,633
30172,23-06-2023,4298,643
30173,23-06-2023,4522,637
30174,23-06-2023,4727,618
30175,23-06-2023,4746,607
30176,23-06-2023,4942,600
30177,23-06-2023,4981,596
30178,23-06-2023,4952,598
30179,23-06-2023,4955,608
30180,23-06-2023,4953,616
30181,23-06-2023,4913,621
30182,23-06-2023,4879,624
30183,23-06-2023,4790,626
30184,23-06-2023,4888,621
30185,23-06-2023,4852,622
30186,23-06-2023,4673,623
30187,23-06-2023,4521,622
30188,23-06-2023,4467,579
30189,23-06-2023,4294,530
30190,23-06-2023,3941,464
30191,23-06-2023,3562,399
30192,23-06-2023,2923,366
30193,23-06-2023,2752,329
30194,23-06-2023,2439,312
30195,23-06-2023,2351,308
30196,23-06-2023,2254,299
30197,23-06-2023,2193,294
30198,23-06-2023,2173,287
30199,23-06-2023,1999,284
30200,23-06-2023,1966,288
30201,23-06-2023,1937,280
30202,23-06-2023,1932,282
30203,23-06-2023,1857,287
30204,23-06-2023,1741,287
30205,23-06-2023,1790,284
30206,23-06-2023,1768,282
30207,23-06-2023,1698,281
30208,23-06-2023,1667,280
30209,23-06-2023,1732,283
30210,23-06-2023,1758,281
30211,23-06-2023,1816,282
30212,23-06-2023,1834,282
30213,23-06-2023,1851,285
30214,23-06-2023,1875,294
30215,23-06-2023,2042,299
30216,23-06-2023,2448,307
30217,23-06-2023,2858,305
30218,23-06-2023,3358,320
30219,23-06-2023,3965,381
30220,23-06-2023,4543,412
30221,23-06-2023,4933,373
30222,23-06-2023,5094,414
30223,23-06-2023,5066,460
30224,23-06-2023,4990,541
30225,23-06-2023,5022,601
30226,23-06-2023,5079,616
30227,23-06-2023,5088,619
30228,23-06-2023,5110,623
30229,23-06-2023,5123,629
30230,23-06-2023,5117,639
30231,23-06-2023,5114,649
30232,23-06-2023,5080,641
30233,23-06-2023,5059,631
30234,23-06-2023,5052,621
30235,23-06-2023,5077,612
30236,23-06-2023,5101,604
30237,23-06-2023,5121,598
30238,23-06-2023,5131,607
30239,23-06-2023,5136,630
30240,23-06-2023,5213,630
30241,23-06-2023,5185,635
30242,23-06-2023,5168,639
30243,23-06-2023,5139,637
30244,24-06-2023,5200,587
30245,24-06-2023,5251,523
30246,24-06-2023,5148,471
30247,24-06-2023,5056,417
30248,24-06-2023,4876,368
30249,24-06-2023,4671,313
30250,24-06-2023,4669,285
30251,24-06-2023,4697,219
30252,24-06-2023,4737,0
30253,24-06-2023,4726,0
30254,24-06-2023,4706,0
30255,24-06-2023,4572,0
30256,24-06-2023,4490,0
30257,24-06-2023,4406,0
30258,24-06-2023,4387,0
30259,24-06-2023,4200,0
30260,24-06-2023,3796,0
30261,24-06-2023,3625,0
30262,24-06-2023,3635,0
30263,24-06-2023,3603,0
30264,24-06-2023,3585,0
30265,24-06-2023,3592,0
30266,24-06-2023,3587,0
30267,24-06-2023,3575,4
30268,24-06-2023,3610,0
30269,24-06-2023,3623,0
30270,24-06-2023,3556,0
30271,24-06-2023,3546,0
30272,24-06-2023,3529,0
30273,24-06-2023,3413,0
30274,24-06-2023,3277,0
30275,24-06-2023,3120,0
30276,24-06-2023,2946,5
30277,24-06-2023,2865,0
30278,24-06-2023,2829,0
30279,24-06-2023,2519,0
30280,24-06-2023,2123,1
30281,24-06-2023,2049,1
30282,24-06-2023,1921,1
30283,24-06-2023,1835,2
30284,24-06-2023,1777,2
30285,24-06-2023,1688,2
30286,24-06-2023,1594,2
30287,24-06-2023,1492,2
30288,24-06-2023,1504,3
30289,24-06-2023,1468,3
30290,24-06-2023,1432,3
30291,24-06-2023,1423,3
30292,24-06-2023,1506,3
30293,24-06-2023,1463,4
30294,24-06-2023,1457,4
30295,24-06-2023,1402,4
30296,24-06-2023,1380,4
30297,24-06-2023,1386,4
30298,24-06-2023,1447,4
30299,24-06-2023,1419,4
30300,24-06-2023,1394,4
30301,24-06-2023,1425,4
30302,24-06-2023,1490,4
30303,24-06-2023,1508,4
30304,24-06-2023,1513,4
30305,24-06-2023,1514,4
30306,24-06-2023,1595,4
30307,24-06-2023,1691,4
30308,24-06-2023,1562,4
30309,24-06-2023,1557,3
30310,24-06-2023,1634,3
30311,24-06-2023,1704,3
30312,24-06-2023,1729,3
30313,24-06-2023,1865,3
30314,24-06-2023,2191,2
30315,24-06-2023,2758,1
30316,24-06-2023,3305,1
30317,24-06-2023,3822,1
30318,24-06-2023,4194,1
30319,24-06-2023,4434,0
30320,24-06-2023,4627,0
30321,24-06-2023,4850,0
30322,24-06-2023,5080,0
30323,24-06-2023,5273,0
30324,24-06-2023,4970,0
30325,24-06-2023,5028,0
30326,24-06-2023,5184,0
30327,24-06-2023,5276,0
30328,24-06-2023,5065,0
30329,24-06-2023,5120,0
30330,24-06-2023,5241,0
30331,24-06-2023,5234,0
30332,24-06-2023,5139,0
30333,24-06-2023,5224,0
30334,24-06-2023,5248,0
30335,24-06-2023,5173,0
30336,24-06-2023,5272,0
30337,24-06-2023,5221,0
30338,24-06-2023,5116,0
30339,24-06-2023,5103,0
30340,25-06-2023,5145,0
30341,25-06-2023,5175,0
30342,25-06-2023,5064,0
30343,25-06-2023,4959,4
30344,25-06-2023,4806,4
30345,25-06-2023,4727,0
30346,25-06-2023,4664,0
30347,25-06-2023,4579,0
30348,25-06-2023,4386,0
30349,25-06-2023,4352,0
30350,25-06-2023,4282,0
30351,25-06-2023,4179,0
30352,25-06-2023,4093,0
30353,25-06-2023,3943,0
30354,25-06-2023,3839,0
30355,25-06-2023,3712,0
30356,25-06-2023,3888,0
30357,25-06-2023,3947,0
30358,25-06-2023,3793,0
30359,25-06-2023,3712,0
30360,25-06-2023,3181,0
30361,25-06-2023,3122,0
30362,25-06-2023,3084,0
30363,25-06-2023,3019,0
30364,25-06-2023,3253,0
30365,25-06-2023,3217,0
30366,25-06-2023,2923,0
30367,25-06-2023,2675,0
30368,25-06-2023,2853,0
30369,25-06-2023,2846,0
30370,25-06-2023,2665,0
30371,25-06-2023,2482,0
30372,25-06-2023,2335,0
30373,25-06-2023,2222,0
30374,25-06-2023,2190,0
30375,25-06-2023,2145,0
30376,25-06-2023,2137,0
30377,25-06-2023,1949,0
30378,25-06-2023,1884,1
30379,25-06-2023,1853,2
30380,25-06-2023,2115,2
30381,25-06-2023,2112,2
30382,25-06-2023,2052,2
30383,25-06-2023,2002,9
30384,25-06-2023,2032,3
30385,25-06-2023,1921,3
30386,25-06-2023,1840,6
30387,25-06-2023,1792,3
30388,25-06-2023,1904,3
30389,25-06-2023,1841,4
30390,25-06-2023,1794,4
30391,25-06-2023,1748,4
30392,25-06-2023,1710,4
30393,25-06-2023,1625,4
30394,25-06-2023,1613,4
30395,25-06-2023,1622,4
30396,25-06-2023,1632,4
30397,25-06-2023,1657,4
30398,25-06-2023,1692,4
30399,25-06-2023,1686,4
30400,25-06-2023,1707,4
30401,25-06-2023,1714,4
30402,25-06-2023,1749,7
30403,25-06-2023,1783,4
30404,25-06-2023,1705,4
30405,25-06-2023,1788,3
30406,25-06-2023,1921,2
30407,25-06-2023,2115,2
30408,25-06-2023,1951,1
30409,25-06-2023,2100,1
30410,25-06-2023,2542,1
30411,25-06-2023,3011,1
30412,25-06-2023,3354,1
30413,25-06-2023,3906,1
30414,25-06-2023,4528,1
30415,25-06-2023,4822,0
30416,25-06-2023,4839,0
30417,25-06-2023,5064,0
30418,25-06-2023,5161,0
30419,25-06-2023,5344,4
30420,25-06-2023,5096,4
30421,25-06-2023,5139,0
30422,25-06-2023,5281,0
30423,25-06-2023,5392,0
30424,25-06-2023,5149,0
30425,25-06-2023,5130,0
30426,25-06-2023,5138,0
30427,25-06-2023,5145,0
30428,25-06-2023,5144,0
30429,25-06-2023,5135,0
30430,25-06-2023,5159,0
30431,25-06-2023,4985,0
30432,25-06-2023,5346,0
30433,25-06-2023,5022,4
30434,25-06-2023,4679,0
30435,25-06-2023,4467,0
30436,26-06-2023,5062,0
30437,26-06-2023,4877,0
30438,26-06-2023,4621,0
30439,26-06-2023,4342,0
30440,26-06-2023,4197,4
30441,26-06-2023,3950,0
30442,26-06-2023,3796,0
30443,26-06-2023,3637,0
30444,26-06-2023,3472,0
30445,26-06-2023,3406,0
30446,26-06-2023,3306,0
30447,26-06-2023,3256,0
30448,26-06-2023,3135,0
30449,26-06-2023,3092,0
30450,26-06-2023,2984,0
30451,26-06-2023,2996,0
30452,26-06-2023,3014,0
30453,26-06-2023,3065,0
30454,26-06-2023,3122,0
30455,26-06-2023,3365,0
30456,26-06-2023,3696,0
30457,26-06-2023,3674,0
30458,26-06-2023,3445,0
30459,26-06-2023,3472,4
30460,26-06-2023,3279,0
30461,26-06-2023,3428,0
30462,26-06-2023,3418,0
30463,26-06-2023,3360,0
30464,26-06-2023,3326,0
30465,26-06-2023,3359,6
30466,26-06-2023,3404,0
30467,26-06-2023,3196,0
30468,26-06-2023,3348,0
30469,26-06-2023,3260,0
30470,26-06-2023,3271,0
30471,26-06-2023,3106,1
30472,26-06-2023,3194,0
30473,26-06-2023,2846,1
30474,26-06-2023,2814,1
30475,26-06-2023,2505,2
30476,26-06-2023,2363,2
30477,26-06-2023,2169,2
30478,26-06-2023,1974,2
30479,26-06-2023,1736,2
30480,26-06-2023,1351,3
30481,26-06-2023,1152,2
30482,26-06-2023,1128,3
30483,26-06-2023,1130,3
30484,26-06-2023,1115,3
30485,26-06-2023,1025,6
30486,26-06-2023,1054,2
30487,26-06-2023,1032,2
30488,26-06-2023,1031,1
30489,26-06-2023,992,3
30490,26-06-2023,972,3
30491,26-06-2023,983,3
30492,26-06-2023,1015,4
30493,26-06-2023,993,4
30494,26-06-2023,1002,3
30495,26-06-2023,1027,3
30496,26-06-2023,971,3
30497,26-06-2023,1020,2
30498,26-06-2023,1070,7
30499,26-06-2023,1148,3
30500,26-06-2023,1168,3
30501,26-06-2023,1164,2
30502,26-06-2023,1331,2
30503,26-06-2023,1492,2
30504,26-06-2023,1528,2
30505,26-06-2023,1652,2
30506,26-06-2023,1970,2
30507,26-06-2023,2190,2
30508,26-06-2023,2451,1
30509,26-06-2023,2831,1
30510,26-06-2023,3173,1
30511,26-06-2023,3460,0
30512,26-06-2023,3930,0
30513,26-06-2023,4136,0
30514,26-06-2023,4375,0
30515,26-06-2023,4430,0
30516,26-06-2023,4377,0
30517,26-06-2023,4441,0
30518,26-06-2023,4570,0
